nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,mean_number_parcel_handover,execution_time,CT_reduction_perc,UT_increase_perc
20,15,8,21,LOCALSEARCH-BFSOPT,8558.2594,3.3105,3.75,8225.8332,0.9612,0,661.2900153,-16.847058451345458,14.885882388185975
20,15,8,22,GREEDY,10528.2766,2.2749,1.875,6955.9588,0.6607,0,6.830846002,0.0,0.0
20,15,8,22,LOCALSEARCH-LB,8033.7886,2.3172,2.25,7436.8349,0.9257,0,42.74592768,-23.69322249759281,6.913153367153346
20,15,8,22,LOCALSEARCH-HC,8538.429,2.3045,2,7283.7378,0.8531,0,10.62119239,-18.90003155882131,4.712204448364465
20,15,8,22,LOCALSEARCH-BFSOPT,8130.8165,2.2899,1.75,7111.1349,0.8746,0,181.5913137,-22.77162911924255,2.2308369624040854
20,15,8,23,GREEDY,7956.3916,1.8304,1.75,5395.1709,0.6781,0,6.814442932,0.0,0.0
20,15,8,23,LOCALSEARCH-LB,7921.5255,1.8363,1.5,5454.5486,0.6886,0.2667,14.1550738,-0.43821498177641466,1.1005712534518601
20,15,8,23,LOCALSEARCH-HC,7921.5255,1.8363,1.5,5454.5486,0.6886,0.2667,11.2025746,-0.43821498177641466,1.1005712534518601
20,15,8,23,LOCALSEARCH-BFSOPT,7921.5255,1.8363,1.5,5454.5486,0.6886,0.2667,6.945488764,-0.43821498177641466,1.1005712534518601
20,15,8,24,GREEDY,8945.7624,2.243,2.375,6178.7261,0.6907,0,6.89334103,0.0,0.0
20,15,8,24,LOCALSEARCH-LB,6962.6459,2.2735,2.25,6511.2959,0.9352,0.0667,90.6356012,-22.16822235296568,5.382497858255932
20,15,8,24,LOCALSEARCH-HC,7107.8003,2.3558,2.5,6880.329,0.968,0.0667,14.91150222,-20.54561721871799,11.355138399807037
20,15,8,24,LOCALSEARCH-BFSOPT,7564.1025,2.4932,2.625,7072.0554,0.9349,0.2,38.63298882,-15.444853531991859,14.458146963336025
20,15,8,25,GREEDY,10943.8572,2.7263,2.875,7520.7153,0.6872,0,7.008406037,0.0,0.0
20,15,8,25,LOCALSEARCH-LB,8696.6318,2.7753,2.75,8059.0702,0.9267,0.2,68.6185533,-20.53412575595377,7.158293839417113
20,15,8,25,LOCALSEARCH-HC,8707.957,2.7857,3,8171.8099,0.9384,0,19.51940943,-20.430641218527597,8.657349388029624
20,15,8,25,LOCALSEARCH-BFSOPT,9158.2832,2.8139,2.875,8472.942,0.9252,0.1333,117.0747435,-16.315764792691194,12.661384748868226
20,15,8,26,GREEDY,9664.8891,2.3914,2.375,6015.8703,0.6224,0,6.807510942,0.0,0.0
20,15,8,26,LOCALSEARCH-LB,7074.1391,2.4569,2.375,6182.7575,0.874,0.2,37.14609584,-26.805791284247636,2.7741156587102638
20,15,8,26,LOCALSEARCH-HC,7074.1391,2.4569,2.375,6182.7575,0.874,0.2,14.86000908,-26.805791284247636,2.7741156587102638
20,15,8,26,LOCALSEARCH-BFSOPT,7232.3807,2.4652,2.375,6813.4341,0.9421,0.2667,52.99461609,-25.16850814149539,13.257662818960721
20,15,8,27,GREEDY,10354.0985,3.0383,3.125,6465.5151,0.6244,0,6.958533227,0.0,0.0
20,15,8,27,LOCALSEARCH-LB,7301.7896,3.0467,3.125,6541.4781,0.8959,0.1333,40.86688241,-29.479233754633494,1.1748947891251642
20,15,8,27,LOCALSEARCH-HC,7301.7896,3.0467,3.125,6541.4781,0.8959,0.1333,14.71339991,-29.479233754633494,1.1748947891251642
20,15,8,27,LOCALSEARCH-BFSOPT,7583.2605,3.0941,3.25,7049.098,0.9296,0.2667,51.90278451,-26.76078463035676,9.026085176106083
20,15,8,28,GREEDY,9408.0964,2.7436,3.125,6419.8915,0.6824,0,6.968142694,0.0,0.0
20,15,8,28,LOCALSEARCH-LB,9081.0926,2.9399,3.125,7692.3415,0.8471,0.2667,68.35387874,-3.4757700824579176,19.820428429358984
20,15,8,28,LOCALSEARCH-HC,9081.0926,2.9399,3.125,7692.3415,0.8471,0.2667,21.0242333,-3.4757700824579176,19.820428429358984
20,15,8,28,LOCALSEARCH-BFSOPT,8280.7194,3.0229,3.375,7866.358,0.95,0.2667,113.2036865,-11.983051109042636,22.531011622236928
20,15,8,29,GREEDY,8079.9597,2.2056,1.875,5738.5575,0.7102,0,6.799719612,0.0,0.0
20,15,8,29,LOCALSEARCH-LB,6722.8055,2.2093,1.875,5779.2473,0.8596,0,34.07253296,-16.796546646142303,0.7090597245039386
20,15,8,29,LOCALSEARCH-HC,6722.8055,2.2093,1.875,5779.2473,0.8596,0,10.66927717,-16.796546646142303,0.7090597245039386
20,15,8,29,LOCALSEARCH-BFSOPT,6722.8055,2.3077,2,6023.303,0.896,0.1333,34.43666566,-16.796546646142303,4.961969972419027
20,15,8,30,GREEDY,10569.9221,1.8886,1.75,5632.1138,0.5328,0,6.818355521,0.0,0.0
20,15,8,30,LOCALSEARCH-LB,6936.4756,1.8984,1.5,5720.2213,0.8247,0.0667,33.04285855,-34.37533848995917,1.564377126044578
20,15,8,30,LOCALSEARCH-HC,6936.4756,1.8984,1.5,5720.2213,0.8247,0.0667,13.11986007,-34.37533848995917,1.564377126044578
20,15,8,30,LOCALSEARCH-BFSOPT,7631.6722,2.0757,2,7260.4852,0.9514,0.4,161.9636762,-27.798217169452933,28.912260260082103
20,15,8,31,GREEDY,9751.2265,2.871,3.125,6263.1721,0.6423,0,7.02724964,0.0,0.0
20,15,8,31,LOCALSEARCH-LB,7173.835,2.9058,3,6362.2005,0.8869,0.2,48.57240775,-26.431459673303664,1.581122128194436
20,15,8,31,LOCALSEARCH-HC,7186.6034,2.9015,3,6344.2727,0.8828,0.1333,16.88236238,-26.300518196352023,1.2948805925355407
20,15,8,31,LOCALSEARCH-BFSOPT,7186.6034,3.0178,3.25,6984.7477,0.9719,0.3333,149.3682799,-26.300518196352023,11.520928827742098
20,15,8,32,GREEDY,8375.9432,1.7547,1.625,4945.4695,0.5904,0,6.765350499,0.0,0.0
20,15,8,32,LOCALSEARCH-LB,6127.872,1.8042,1.625,5481.8658,0.8946,0,23.90037836,-26.83961849215978,10.846215915394877
20,15,8,32,LOCALSEARCH-HC,6161.8169,1.8011,1.625,5448.0234,0.8842,0,10.77397469,-26.43435189484093,10.16190474938729
20,15,8,32,LOCALSEARCH-BFSOPT,6177.7841,1.8934,1.75,5770.0438,0.934,0.1333,38.64656715,-26.24372022962142,16.673326971281497
20,15,8,33,GREEDY,8549.7869,1.7325,1.625,5918.4333,0.6922,0,6.875973758,0.0,0.0
20,15,8,33,LOCALSEARCH-LB,7695.5176,1.7576,1.625,6190.2738,0.8044,0,23.97685199,-9.991702834137294,4.593115884232407
20,15,8,33,LOCALSEARCH-HC,7695.5176,1.7576,1.625,6190.2738,0.8044,0,10.67811986,-9.991702834137294,4.593115884232407
20,15,8,33,LOCALSEARCH-BFSOPT,7695.5176,1.8008,1.75,6348.022,0.8249,0.1333,37.93579192,-9.991702834137294,7.258486802580005
20,15,8,34,GREEDY,9354.815,1.7007,1.25,6245.0363,0.6676,0,6.804317307,0.0,0.0
20,15,8,34,LOCALSEARCH-LB,7194.9042,1.7491,1.25,6711.191,0.9328,0.1333,52.86164351,-23.088760173236995,7.464403369440784
20,15,8,34,LOCALSEARCH-HC,7489.6062,1.7704,1.25,6809.744,0.9092,0.1333,17.74185623,-19.93848943030942,9.042504684880694
20,15,8,34,LOCALSEARCH-BFSOPT,7021.0711,1.7699,1.375,6759.924,0.9628,0.2667,85.02848301,-24.946980779416805,8.244751115377827
20,15,8,35,GREEDY,9386.2689,2.2489,2.375,5956.844,0.6346,0,6.860638885,0.0,0.0
20,15,8,35,LOCALSEARCH-LB,7355.6031,2.3045,2.25,6455.926,0.8777,0.2667,41.64847412,-21.634430268666172,8.378295620969768
20,15,8,35,LOCALSEARCH-HC,7355.6031,2.3045,2.25,6455.926,0.8777,0.2667,14.3783578,-21.634430268666172,8.378295620969768
20,15,8,35,LOCALSEARCH-BFSOPT,7142.9721,2.3305,2.375,6595.4664,0.9234,0.3333,89.74761543,-23.899771292510053,10.720817936477776
20,15,8,36,GREEDY,8691.3195,1.9425,1.75,5569.6174,0.6408,0,6.800014812,0.0,0.0
20,15,8,36,LOCALSEARCH-LB,6780.6432,1.9876,1.625,6028.7663,0.8891,0.1333,35.21677016,-21.983731008853134,8.243814018535637
20,15,8,36,LOCALSEARCH-HC,6780.6432,1.985,1.75,5888.2248,0.8684,0.2667,14.41780446,-21.983731008853134,5.720453975887103
20,15,8,36,LOCALSEARCH-BFSOPT,7576.7708,2.046,1.625,6504.7894,0.8585,0.2667,33.45685341,-12.82369955448076,16.79059678318298
20,15,8,37,GREEDY,7697.9082,1.5225,1.25,4960.954,0.6445,0,6.711143462,0.0,0.0
20,15,8,37,LOCALSEARCH-LB,5916.8927,1.6196,1.25,5448.1798,0.9208,0.0667,24.78790362,-23.13635670531898,9.821211807245142
20,15,8,37,LOCALSEARCH-HC,6427.0446,1.584,1.125,5229.7067,0.8137,0.1333,11.28730059,-16.509207007690737,5.417359241790995
20,15,8,37,LOCALSEARCH-BFSOPT,5916.8927,1.6429,1.25,5522.7754,0.9334,0.1333,17.35872938,-23.13635670531898,11.324866144697184
20,15,8,38,GREEDY,8773.6461,2.4416,2.375,5876.4573,0.6698,0,6.933565093,0.0,0.0
20,15,8,38,LOCALSEARCH-LB,6860.9304,2.4542,2.25,6010.6309,0.8761,0.0667,38.28371262,-21.80069355658191,2.2832395974356876
20,15,8,38,LOCALSEARCH-HC,8082.9717,2.4556,2.5,6034.9084,0.7466,0,11.34489686,-7.872147931747554,2.696371162264724
20,15,8,38,LOCALSEARCH-BFSOPT,6969.3761,2.5925,2.375,6474.4723,0.929,0.2,88.70290312,-20.5646544143147,10.176454443053645
20,15,8,39,GREEDY,10484.7849,2.3363,2.25,7325.6396,0.6987,0,6.903173431,0.0,0.0
20,15,8,39,LOCALSEARCH-LB,7971.8485,2.4334,2.5,7699.0992,0.9658,0.2,54.40220557,-23.967457835019584,5.097979431038338
20,15,8,39,LOCALSEARCH-HC,8228.5718,2.3834,2.375,7848.5387,0.9538,0.0667,19.6557275,-21.518925962896965,7.137931000591396
20,15,8,39,LOCALSEARCH-BFSOPT,8205.2506,2.3729,2.375,7740.4058,0.9433,0.1333,42.30251591,-21.741354941864387,5.66184282393581
20,15,8,40,GREEDY,9606.8264,2.4482,2.5,6732.2451,0.7008,0,6.945793352,0.0,0.0
20,15,8,40,LOCALSEARCH-LB,7809.1911,2.4713,2.5,6963.8384,0.8917,0.0667,67.33184569,-18.71206187300314,3.440060433925668
20,15,8,40,LOCALSEARCH-HC,7809.1911,2.4706,2.5,6979.829,0.8938,0.0667,21.15991107,-18.71206187300314,3.677582980453276
20,15,8,40,LOCALSEARCH-BFSOPT,8136.9181,2.5208,2.5,7405.0363,0.9101,0.3333,37.95197318,-15.300664743978304,9.993563662737111
20,15,8,41,GREEDY,9067.0913,1.974,1.625,5962.9062,0.6576,0,6.845218228,0.0,0.0
20,15,8,41,LOCALSEARCH-LB,6482.1644,1.9956,1.625,6057.6727,0.9345,0.0667,34.18984421,-28.508887960574526,1.5892669919912494
20,15,8,41,LOCALSEARCH-HC,6503.6617,1.9857,1.75,6096.7086,0.9374,0,12.71039106,-28.27179649111949,2.2439125404991205
20,15,8,41,LOCALSEARCH-BFSOPT,6482.1644,1.9956,1.625,6057.6727,0.9345,0.0667,20.97808924,-28.508887960574526,1.5892669919912494
20,15,8,42,GREEDY,8938.3981,1.9661,1.875,6113.9653,0.684,0,6.811706863,0.0,0.0
20,15,8,42,LOCALSEARCH-LB,6945.1852,2.0317,1.875,6707.313,0.9658,0.2667,72.33585915,-22.299441999568135,9.704793385072046
20,15,8,42,LOCALSEARCH-HC,6945.1852,2.0317,1.875,6707.313,0.9658,0.2667,20.44024583,-22.299441999568135,9.704793385072046
20,15,8,42,LOCALSEARCH-BFSOPT,7372.5011,2.0485,1.875,6964.9732,0.9447,0.1333,19.07439592,-17.518765470962855,13.919082923156278
20,15,8,43,GREEDY,8282.672,1.8607,1.5,5674.8324,0.6851,0,6.797980014,0.0,0.0
20,15,8,43,LOCALSEARCH-LB,6797.024,1.9292,1.625,6174.2107,0.9084,0.0667,20.44312996,-17.936820388396402,8.79987750827671
20,15,8,43,LOCALSEARCH-HC,6797.024,1.9292,1.625,6174.2107,0.9084,0.0667,10.82097725,-17.936820388396402,8.79987750827671
20,15,8,43,LOCALSEARCH-BFSOPT,6444.2491,1.8787,1.5,5870.5563,0.911,0,40.42411118,-22.196012349637897,3.4489811540513506
20,15,8,44,GREEDY,8725.0236,2.3854,2.375,5878.1596,0.6737,0,6.841031167,0.0,0.0
20,15,8,44,LOCALSEARCH-LB,6838.6146,2.4415,2.375,6404.3089,0.9365,0.1333,47.48698101,-21.62067504321708,8.950918923671281
20,15,8,44,LOCALSEARCH-HC,6858.6146,2.4338,2.375,6316.2946,0.9209,0.0667,12.88956536,-21.391449302211633,7.4536084389406545
20,15,8,44,LOCALSEARCH-BFSOPT,6858.6146,2.4328,2.25,6394.7421,0.9324,0.1333,37.39198546,-21.391449302211633,8.788167303249141
20,15,8,45,GREEDY,9903.2042,2.6992,2.625,6694.754,0.676,0,6.928198439,0.0,0.0
20,15,8,45,LOCALSEARCH-LB,8065.4412,2.785,2.625,7306.9868,0.906,0.2667,66.97415353,-18.557256448372538,9.144963354889512
20,15,8,45,LOCALSEARCH-HC,8110.5044,2.754,2.75,7295.4907,0.8995,0,18.31148938,-18.102219885559872,8.973245320141718
20,15,8,45,LOCALSEARCH-BFSOPT,8076.2206,2.8918,3,7719.0751,0.9558,0.4,56.8595148,-18.448408849329798,15.300354576135287
20,15,8,46,GREEDY,8266.0151,1.6208,1.25,5533.674,0.6694,0,6.809142621,0.0,0.0
20,15,8,46,LOCALSEARCH-LB,7276.8424,1.7094,1.25,6214.9136,0.8541,0.1333,33.01578009,-11.966741991555278,12.310801106100575
20,15,8,46,LOCALSEARCH-HC,7276.8424,1.7094,1.25,6214.9136,0.8541,0.1333,12.74752513,-11.966741991555278,12.310801106100575
20,15,8,46,LOCALSEARCH-BFSOPT,7276.8424,1.7556,1.375,6643.0167,0.9129,0.2,33.13581192,-11.966741991555278,20.047127821407624
20,15,8,47,GREEDY,8896.8594,2.01,1.75,6010.0473,0.6755,0,6.848196456,0.0,0.0
20,15,8,47,LOCALSEARCH-LB,6774.987,2.0366,1.875,6319.8257,0.9328,0.2,30.34216889,-23.849678910290518,5.154342129720013
20,15,8,47,LOCALSEARCH-HC,6774.987,2.0366,1.875,6319.8257,0.9328,0.2,13.41882905,-23.849678910290518,5.154342129720013
20,15,8,47,LOCALSEARCH-BFSOPT,6834.987,2.023,1.875,6164.0076,0.9018,0.0667,36.09976201,-23.175283628737567,2.56171527967841
20,15,8,48,GREEDY,10768.0678,2.4835,2.625,6493.4717,0.603,0,6.957551473,0.0,0.0
20,15,8,48,LOCALSEARCH-LB,7133.4076,2.5021,2.75,6712.8575,0.941,0.1333,95.38743195,-33.754061243930884,3.3785594229971005
20,15,8,48,LOCALSEARCH-HC,7622.0592,2.6415,2.875,7390.6012,0.9696,0.2667,26.08864685,-29.21609204578003,13.815868328185676
20,15,8,48,LOCALSEARCH-BFSOPT,8216.8928,2.7179,3,7765.1782,0.945,0.3333,123.6056194,-23.69204064632655,19.58438503705191
20,15,8,49,GREEDY,7484.4225,2.3315,2.25,5356.561,0.7157,0,6.841437323,0.0,0.0
20,15,8,49,LOCALSEARCH-LB,6758.787,2.4101,2.25,6213.4303,0.9193,0.0667,39.08566054,-9.695277090516997,15.996631047420168
20,15,8,49,LOCALSEARCH-HC,6814.2936,2.408,2.25,5869.5349,0.8614,0.0667,15.31810656,-8.953648728408902,9.576552941336802
20,15,8,49,LOCALSEARCH-BFSOPT,6877.0934,2.4555,2.5,6370.6731,0.9264,0.1333,29.53499908,-8.114575306244403,18.93214881712353
20,15,8,50,GREEDY,9650.1081,2.3031,2.25,6195.8328,0.642,0,6.872521539,0.0,0.0
20,15,8,50,LOCALSEARCH-LB,7437.4923,2.3533,2.375,6701.9618,0.9011,0.0667,72.03662448,-22.928404294248267,8.16886149671437
20,15,8,50,LOCALSEARCH-HC,7668.4611,2.4133,2.375,6781.5285,0.8843,0.1333,13.49347291,-20.534972038292494,9.453058513780427
20,15,8,50,LOCALSEARCH-BFSOPT,7437.4923,2.4054,2.375,6896.3544,0.9272,0.2,31.21758151,-22.928404294248267,11.306334799738302
20,15,10,1,GREEDY,6653.2002,1.4462,1.1,4021.2845,0.6044,0,8.663228687,0.0,0.0
20,15,10,1,LOCALSEARCH-LB,5272.7164,1.5128,1.3,4581.0301,0.8688,0.1333,37.0884081,-20.749169700319555,13.919572216290584
20,15,10,1,LOCALSEARCH-HC,5309.4019,1.4963,1.3,4582.2765,0.863,0.1333,14.92664384,-20.197773396327385,13.950567287641542
20,15,10,1,LOCALSEARCH-BFSOPT,5309.4019,1.6528,1.2,4750.4434,0.8947,0.6,83.49459811,-20.197773396327385,18.13248726868243
20,15,10,2,GREEDY,8443.7069,1.7675,1.8,4815.0462,0.5703,0,8.780204669,0.0,0.0
20,15,10,2,LOCALSEARCH-LB,5799.3213,1.7884,1.6,5023.2569,0.8662,0.0667,52.0489386,-31.317827955397167,4.324168270701132
20,15,10,2,LOCALSEARCH-HC,5799.3213,1.7884,1.6,5023.2569,0.8662,0.0667,16.57586612,-31.317827955397167,4.324168270701132
20,15,10,2,LOCALSEARCH-BFSOPT,6044.8207,1.8418,1.8,5525.2711,0.9141,0.3333,199.8359741,-28.410344276635175,14.750116000963818
20,15,10,3,GREEDY,6995.9674,1.6568,1.3,4050.0674,0.5789,0,8.532835278,0.0,0.0
20,15,10,3,LOCALSEARCH-LB,6482.5553,1.7514,1.3,5080.2365,0.7837,0.3333,38.9898085,-7.338686283758276,25.435850771273586
20,15,10,3,LOCALSEARCH-HC,6482.5553,1.7514,1.3,5080.2365,0.7837,0.3333,16.14006428,-7.338686283758276,25.435850771273586
20,15,10,3,LOCALSEARCH-BFSOPT,6482.5553,1.6934,1.2,4453.2497,0.687,0.2667,32.11361221,-7.338686283758276,9.954952848439026
20,15,10,4,GREEDY,7045.6092,1.6001,1.3,4434.8501,0.6294,0,8.646198452,0.0,0.0
20,15,10,4,LOCALSEARCH-LB,5311.172,1.6458,1.5,4848.3033,0.9128,0.2667,42.15935105,-24.617277949506487,9.322822433164088
20,15,10,4,LOCALSEARCH-HC,5975.0343,1.667,1.4,5093.6004,0.8525,0.2,16.77761769,-15.194923101894434,14.853947374681292
20,15,10,4,LOCALSEARCH-BFSOPT,5802.9845,1.6303,1.4,4639.4867,0.7995,0.2667,46.00566423,-17.636866660160493,4.614284482805873
20,15,10,5,GREEDY,6980.346,1.5303,1.4,3948.9416,0.5657,0,8.58686757,0.0,0.0
20,15,10,5,LOCALSEARCH-LB,4887.4476,1.6216,1.3,4346.0553,0.8892,0.1333,52.05211698,-29.98273151502804,10.056205946423717
20,15,10,5,LOCALSEARCH-HC,5196.1279,1.6153,1.5,4343.6781,0.8359,0.1333,16.54981059,-25.560596852935358,9.99600753781722
20,15,10,5,LOCALSEARCH-BFSOPT,5196.1279,1.5887,1.4,4486.3675,0.8634,0.2667,62.05889692,-25.560596852935358,13.609365608242983
20,15,10,6,GREEDY,9111.67,1.8937,1.6,4879.7309,0.5355,0,8.685739511,0.0,0.0
20,15,10,6,LOCALSEARCH-LB,6375.9706,1.966,1.8,5467.0382,0.8574,0.2667,80.65125653,-30.02412730048389,12.035649342876683
20,15,10,6,LOCALSEARCH-HC,6740.7579,1.9918,1.9,5649.5824,0.8381,0.3333,22.11210465,-26.020609833323643,15.776515463178528
20,15,10,6,LOCALSEARCH-BFSOPT,6632.3093,1.919,1.6,5082.2627,0.7663,0.1333,238.9338907,-27.210826335896712,4.150470674520201
20,15,10,7,GREEDY,7393.6124,1.554,1.5,4432.8226,0.5995,0,8.621936951,0.0,0.0
20,15,10,7,LOCALSEARCH-LB,5178.3289,1.6172,1.6,4668.3057,0.9015,0.2,50.19661911,-29.962126497191,5.312260860608305
20,15,10,7,LOCALSEARCH-HC,5573.8581,1.5689,1.3,4576.5147,0.8211,0.0667,16.23065021,-24.612519585148927,3.241548624120426
20,15,10,7,LOCALSEARCH-BFSOPT,5168.5897,1.6031,1.4,4810.9605,0.9308,0.4,177.6165012,-30.093851011178238,8.530409044566767
20,15,10,8,GREEDY,7712.4792,1.8725,1.7,5019.3939,0.6508,0,8.618929265,0.0,0.0
20,15,10,8,LOCALSEARCH-LB,6045.3512,1.8949,1.8,5272.604,0.8722,0.0667,41.56590878,-21.615980500796677,5.044634970768089
20,15,10,8,LOCALSEARCH-HC,6372.3094,1.88,1.6,5094.5414,0.7995,0,12.93915054,-17.376640704586922,1.4971429120157322
20,15,10,8,LOCALSEARCH-BFSOPT,5998.2869,1.9146,2,5505.8762,0.9179,0.1333,65.14597453,-22.22621618221025,9.692052659983503
20,15,10,9,GREEDY,7258.5858,1.608,1.6,4366.9351,0.6016,0,8.682711136,0.0,0.0
20,15,10,9,LOCALSEARCH-LB,5923.7909,1.6773,1.5,5069.2073,0.8557,0.0667,45.5626012,-18.389186775198,16.08158087808542
20,15,10,9,LOCALSEARCH-HC,6279.9101,1.626,1.5,4513.6205,0.7187,0.1333,12.23261527,-13.483007943503262,3.359001144761696
20,15,10,9,LOCALSEARCH-BFSOPT,6279.9101,1.6852,1.5,4841.9992,0.771,0.2667,41.21007597,-13.483007943503262,10.878661787302507
20,15,10,10,GREEDY,8321.3854,2.2706,2.4,5145.2033,0.6183,0,8.817350628,0.0,0.0
20,15,10,10,LOCALSEARCH-LB,6323.2877,2.3173,2.4,5658.4008,0.8949,0.1333,68.96328733,-24.011599078201563,9.974290034370464
20,15,10,10,LOCALSEARCH-HC,6323.2877,2.3282,2.4,5776.3392,0.9135,0.1333,23.12359973,-24.011599078201563,12.266491005321408
20,15,10,10,LOCALSEARCH-BFSOPT,6633.4249,2.4127,2.5,5565.9948,0.8391,0.4,141.7545169,-20.28460909886471,8.178326014834054
20,15,10,11,GREEDY,6780.4896,1.7651,1.5,4241.1058,0.6255,0,8.559756426,0.0,0.0
20,15,10,11,LOCALSEARCH-LB,5499.8185,1.9868,1.8,4981.715,0.9058,0.2,65.15371003,-18.88759035925665,17.462643822750184
20,15,10,11,LOCALSEARCH-HC,5632.148,1.8429,1.5,4886.1184,0.8675,0.1333,17.19330992,-16.9359687536428,15.20859489051181
20,15,10,11,LOCALSEARCH-BFSOPT,5861.1775,1.8616,1.5,4815.9239,0.8217,0.2,36.37452903,-13.5581964464631,13.553495883078407
20,15,10,12,GREEDY,6147.4028,1.6782,1.6,4115.6949,0.6695,0,8.655623567,0.0,0.0
20,15,10,12,LOCALSEARCH-LB,5738.797,1.7086,1.6,4194.5274,0.7309,0.1333,23.69858743,-6.646803752635183,1.9154116598876054
20,15,10,12,LOCALSEARCH-HC,5738.797,1.7086,1.6,4194.5274,0.7309,0.1333,12.59431308,-6.646803752635183,1.9154116598876054
20,15,10,12,LOCALSEARCH-BFSOPT,5738.797,1.6791,1.4,4122.0805,0.7183,0.2667,23.951999,-6.646803752635183,0.15515241423749881
20,15,10,13,GREEDY,7865.8938,1.898,1.8,5371.0739,0.6828,0,8.679194929,0.0,0.0
20,15,10,13,LOCALSEARCH-LB,6347.7088,1.9674,1.9,5582.0047,0.8794,0.1333,68.09050427,-19.30085809193101,3.9271624991046963
20,15,10,13,LOCALSEARCH-HC,6483.287,1.9432,1.9,5562.3373,0.858,0.2,24.87261669,-17.577237058552704,3.5609899167464407
20,15,10,13,LOCALSEARCH-BFSOPT,6685.6785,1.9744,1.9,5794.1052,0.8666,0.2667,62.43157993,-15.004210964556881,7.876102765966404
20,15,10,14,GREEDY,9186.6781,2.0694,1.9,5386.8223,0.5864,0,8.772585577,0.0,0.0
20,15,10,14,LOCALSEARCH-LB,6413.067,2.0976,2,5593.1765,0.8722,0.0667,43.4045095,-30.191665254930392,3.8307222423134277
20,15,10,14,LOCALSEARCH-HC,6413.067,2.1162,1.9,5901.3271,0.9202,0.1333,20.57885524,-30.191665254930392,9.551174539394044
20,15,10,14,LOCALSEARCH-BFSOPT,6413.067,2.0898,1.9,5510.8613,0.8593,0.2,464.9164127,-30.191665254930392,2.3026376793606085
20,15,10,15,GREEDY,7466.3404,1.4959,1.3,4198.0599,0.5623,0,8.525158465,0.0,0.0
20,15,10,15,LOCALSEARCH-LB,5338.9998,1.5294,1.2,4565.186,0.8551,0.2,48.23605165,-28.492413766722994,8.74513724780343
20,15,10,15,LOCALSEARCH-HC,5335.7174,1.5643,1.1,4922.6958,0.9226,0.3333,19.64363525,-28.536376402018846,17.261209159974115
20,15,10,15,LOCALSEARCH-BFSOPT,5338.9998,1.5743,1.4,4527.0691,0.8479,0.3333,447.5618417,-28.492413766722994,7.837172594893168
20,15,10,16,GREEDY,8362.2698,1.5212,1.2,5286.3494,0.6322,0,8.633414036,0.0,0.0
20,15,10,16,LOCALSEARCH-LB,7209.0159,1.5286,1.2,5366.387,0.7444,0,23.7972763,-13.791158711478069,1.5140429423753121
20,15,10,16,LOCALSEARCH-HC,7209.0159,1.5286,1.2,5366.387,0.7444,0,10.91716551,-13.791158711478069,1.5140429423753121
20,15,10,16,LOCALSEARCH-BFSOPT,7209.0159,1.5614,1.2,5721.9673,0.7937,0,24.5074163,-13.791158711478069,8.240429586436345
20,15,10,17,GREEDY,7879.6581,1.8921,1.6,4787.3597,0.6076,0,8.663023365,0.0,0.0
20,15,10,17,LOCALSEARCH-LB,6284.0432,1.9047,1.8,4937.0148,0.7856,0.1333,29.98890094,-20.249798655604103,3.1260467016923745
20,15,10,17,LOCALSEARCH-HC,6284.0432,1.9047,1.8,4937.0148,0.7856,0.1333,12.37856152,-20.249798655604103,3.1260467016923745
20,15,10,17,LOCALSEARCH-BFSOPT,6284.0432,1.9323,1.7,5212.5217,0.8295,0.2,82.83552499,-20.249798655604103,8.880928667215047
20,15,10,18,GREEDY,6438.3272,1.533,1.2,4369.1738,0.6786,0,8.659767701,0.0,0.0
20,15,10,18,LOCALSEARCH-LB,5715.094,1.5463,1.4,4525.5434,0.7919,0,33.26627912,-11.233247045909684,3.5789283548299227
20,15,10,18,LOCALSEARCH-HC,5715.094,1.5796,1.4,4601.7847,0.8052,0.0667,13.52974567,-11.233247045909684,5.3239104381702695
20,15,10,18,LOCALSEARCH-BFSOPT,5715.094,1.533,1.3,4375.1738,0.7655,0,23.06036673,-11.233247045909684,0.13732573421547115
20,15,10,19,GREEDY,8136.74,1.0764,0.7,3605.4338,0.4431,0,8.515390316,0.0,0.0
20,15,10,19,LOCALSEARCH-LB,5348.1972,1.1946,0.7,4153.4875,0.7766,0.1333,36.87934417,-34.27100779919231,15.200770015524911
20,15,10,19,LOCALSEARCH-HC,5601.0639,1.1969,0.7,4327.2988,0.7726,0.1333,14.50145576,-31.163292670037382,20.02158519732077
20,15,10,19,LOCALSEARCH-BFSOPT,5658.3428,1.115,0.8,3885.8589,0.6867,0.0667,42.20155421,-30.459338752375025,7.777846316301811
20,15,10,20,GREEDY,8393.2656,1.8549,1.8,4901.6213,0.584,0,8.572290394,0.0,0.0
20,15,10,20,LOCALSEARCH-LB,5968.8862,1.8886,1.6,5257.0726,0.8807,0.0667,87.4750084,-28.884816894153815,7.251708735638158
20,15,10,20,LOCALSEARCH-HC,5978.9524,1.9992,1.8,5629.7869,0.9416,0.3333,34.97752633,-28.764885028778316,14.85560706209597
20,15,10,20,LOCALSEARCH-BFSOPT,6885.2304,2.0411,1.8,6208.8279,0.9018,0.4667,523.9197755,-17.96720456457377,26.668861586675423
