nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_time,mean_flight_time,mean_swap_time,mean_load_unload_time,mean_waiting_time,mean_delivery_time,mean_schedule_distance,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,total_number_parcel_handover,mean_number_parcel_handover,execution_time
20,15,8,22,LOCALSEARCH-HC,8538.429,7283.7378,7088.7378,120.0,75.0,0.0, 5126.5884,49621.1644,2.3045,2.0,7283.7378,0.8531,0,0.0,10.621192391000022
20,15,8,22,LOCALSEARCH-BFSOPT,8130.8165,7111.1349,6931.1349,105.0,75.0,0.0, 5001.2788,48517.9441,2.2899,1.75,7111.1349,0.8746,0,0.0,181.59131371600006
20,15,8,23,GREEDY,7956.3916,5395.1709,5215.1709,105.0,75.0,0.0, 3846.8934,36506.1961,1.8304,1.75,5395.1709,0.6781,0,0.0,6.8144429319999915
20,15,8,23,LOCALSEARCH-LB,7921.5255,5999.4054,5269.5486,90.0,95.0,544.8568, 4169.1518,36886.8399,1.8363,1.5,5454.5486,0.6886,4,0.2667,14.155073799999968
20,15,8,23,LOCALSEARCH-HC,7921.5255,5999.4054,5269.5486,90.0,95.0,544.8568, 4169.1518,36886.8399,1.8363,1.5,5454.5486,0.6886,4,0.2667,11.202574603000016
20,15,8,23,LOCALSEARCH-BFSOPT,7921.5255,5999.4054,5269.5486,90.0,95.0,544.8568, 4169.1518,36886.8399,1.8363,1.5,5454.5486,0.6886,4,0.2667,6.945488764000402
20,15,8,24,GREEDY,8945.7624,6178.7261,5961.2261,142.5,75.0,-0.0, 4305.9308,41728.5824,2.243,2.375,6178.7261,0.6907,0,0.0,6.893341029999988
20,15,8,24,LOCALSEARCH-LB,6962.6459,6511.2959,6291.2959,135.0,85.0,-0.0, 4598.1794,44039.0712,2.2735,2.25,6511.2959,0.9352,1,0.0667,90.63560119699991
20,15,8,24,LOCALSEARCH-HC,7107.8003,6880.329,6650.329,150.0,80.0,-0.0, 4680.119,46552.3027,2.3558,2.5,6880.329,0.968,1,0.0667,14.911502221999967
20,15,8,24,LOCALSEARCH-BFSOPT,7564.1025,7072.0554,6824.5554,157.5,90.0,0.0, 4977.9177,47771.888,2.4932,2.625,7072.0554,0.9349,3,0.2,38.632988819000275
20,15,8,25,GREEDY,10943.8572,7520.7153,7273.2153,172.5,75.0,-0.0, 5503.4451,50912.507,2.7263,2.875,7520.7153,0.6872,0,0.0,7.0084060370000145
20,15,8,25,LOCALSEARCH-LB,8696.6318,8147.74,7804.0702,165.0,90.0,88.6698, 5893.445,54628.4917,2.7753,2.75,8059.0702,0.9267,3,0.2,68.61855330100002
20,15,8,25,LOCALSEARCH-HC,8707.957,8171.8099,7916.8099,180.0,75.0,0.0, 5906.2823,55417.6693,2.7857,3.0,8171.8099,0.9384,0,0.0,19.519409429000007
20,15,8,25,LOCALSEARCH-BFSOPT,9158.2832,8525.7299,8215.442,172.5,85.0,52.7878, 6113.9305,57508.0943,2.8139,2.875,8472.942,0.9252,2,0.1333,117.07474346900017
20,15,8,26,GREEDY,9664.8891,6015.8703,5798.3703,142.5,75.0,-0.0, 4359.2787,40588.5921,2.3914,2.375,6015.8703,0.6224,0,0.0,6.807510941999993
20,15,8,26,LOCALSEARCH-LB,7074.1391,6347.7224,5950.2575,142.5,90.0,164.9649, 4536.2665,41651.8027,2.4569,2.375,6182.7575,0.874,3,0.2,37.14609583599986
20,15,8,26,LOCALSEARCH-HC,7074.1391,6347.7224,5950.2575,142.5,90.0,164.9649, 4536.2665,41651.8027,2.4569,2.375,6182.7575,0.874,3,0.2,14.860009083000023
20,15,8,26,LOCALSEARCH-BFSOPT,7232.3807,6813.4341,6575.9341,142.5,95.0,0.0, 5046.6419,46031.5386,2.4652,2.375,6813.4341,0.9421,4,0.2667,52.994616088000384
20,15,8,27,GREEDY,10354.0985,6465.5151,6203.0151,187.5,75.0,-0.0, 4515.5615,43421.1058,3.0383,3.125,6465.5151,0.6244,0,0.0,6.958533227000004
20,15,8,27,LOCALSEARCH-LB,7301.7896,6541.4781,6268.9781,187.5,85.0,-0.0, 4616.7451,43882.847,3.0467,3.125,6541.4781,0.8959,2,0.1333,40.866882411999995
20,15,8,27,LOCALSEARCH-HC,7301.7896,6541.4781,6268.9781,187.5,85.0,-0.0, 4616.7451,43882.847,3.0467,3.125,6541.4781,0.8959,2,0.1333,14.71339991299999
20,15,8,27,LOCALSEARCH-BFSOPT,7583.2605,7049.098,6759.098,195.0,95.0,0.0, 5085.6233,47313.6863,3.0941,3.25,7049.098,0.9296,4,0.2667,51.90278451400036
20,15,8,28,GREEDY,9408.0964,6419.8915,6157.3915,187.5,75.0,0.0, 4827.2373,43101.7408,2.7436,3.125,6419.8915,0.6824,0,0.0,6.968142693999994
20,15,8,28,LOCALSEARCH-LB,9081.0926,7880.9156,7409.8415,187.5,95.0,188.5741, 5885.6434,51868.8906,2.9399,3.125,7692.3415,0.8471,4,0.2667,68.35387874000003
20,15,8,28,LOCALSEARCH-HC,9081.0926,7880.9156,7409.8415,187.5,95.0,188.5741, 5885.6434,51868.8906,2.9399,3.125,7692.3415,0.8471,4,0.2667,21.024233295000045
20,15,8,28,LOCALSEARCH-BFSOPT,8280.7194,7866.358,7563.858,202.5,100.0,0.0, 5849.4441,52947.006,3.0229,3.375,7866.358,0.95,4,0.2667,113.20368650299997
20,15,8,29,GREEDY,8079.9597,5738.5575,5551.0575,112.5,75.0,0.0, 3975.7263,38857.4022,2.2056,1.875,5738.5575,0.7102,0,0.0,6.79971961199999
20,15,8,29,LOCALSEARCH-LB,6722.8055,5779.2473,5591.7473,112.5,75.0,-0.0, 3997.4276,39142.2313,2.2093,1.875,5779.2473,0.8596,0,0.0,34.07253295800001
20,15,8,29,LOCALSEARCH-HC,6722.8055,5779.2473,5591.7473,112.5,75.0,-0.0, 3997.4276,39142.2313,2.2093,1.875,5779.2473,0.8596,0,0.0,10.66927717499999
20,15,8,29,LOCALSEARCH-BFSOPT,6722.8055,6023.303,5813.303,120.0,90.0,0.0, 4232.9498,40693.121,2.3077,2.0,6023.303,0.896,2,0.1333,34.436665662999985
20,15,8,30,GREEDY,10569.9221,5632.1138,5452.1138,105.0,75.0,-0.0, 4152.6356,38164.7963,1.8886,1.75,5632.1138,0.5328,0,0.0,6.818355521000001
20,15,8,30,LOCALSEARCH-LB,6936.4756,5720.2213,5550.2213,90.0,80.0,-0.0, 4167.7137,38851.5493,1.8984,1.5,5720.2213,0.8247,1,0.0667,33.042858545999934
20,15,8,30,LOCALSEARCH-HC,6936.4756,5720.2213,5550.2213,90.0,80.0,-0.0, 4167.7137,38851.5493,1.8984,1.5,5720.2213,0.8247,1,0.0667,13.119860071000005
20,15,8,30,LOCALSEARCH-BFSOPT,7631.6722,7265.7469,7035.4852,120.0,105.0,5.2617, 4924.9646,49248.3963,2.0757,2.0,7260.4852,0.9514,6,0.4,161.963676158
20,15,8,31,GREEDY,9751.2265,6263.1721,6000.6721,187.5,75.0,0.0, 4725.3823,42004.705,2.871,3.125,6263.1721,0.6423,0,0.0,7.027249640000008
20,15,8,31,LOCALSEARCH-LB,7173.835,6362.2005,6092.2005,180.0,90.0,0.0, 4915.8359,42645.4037,2.9058,3.0,6362.2005,0.8869,3,0.2,48.57240775200012
20,15,8,31,LOCALSEARCH-HC,7186.6034,6344.2727,6079.2727,180.0,85.0,0.0, 4832.8241,42554.9086,2.9015,3.0,6344.2727,0.8828,2,0.1333,16.882362377999982
20,15,8,31,LOCALSEARCH-BFSOPT,7186.6034,6984.7477,6689.7477,195.0,100.0,0.0, 5174.4108,46828.2341,3.0178,3.25,6984.7477,0.9719,5,0.3333,149.3682799379999
20,15,8,32,GREEDY,8375.9432,4945.4695,4772.9695,97.5,75.0,-0.0, 3483.2064,33410.7865,1.7547,1.625,4945.4695,0.5904,0,0.0,6.7653504990000215
20,15,8,32,LOCALSEARCH-LB,6127.872,5481.8658,5309.3658,97.5,75.0,0.0, 3769.2844,37165.5607,1.8042,1.625,5481.8658,0.8946,0,0.0,23.900378364999824
20,15,8,32,LOCALSEARCH-HC,6161.8169,5448.0234,5275.5234,97.5,75.0,0.0, 3861.6056,36928.6639,1.8011,1.625,5448.0234,0.8842,0,0.0,10.773974686000031
20,15,8,32,LOCALSEARCH-BFSOPT,6177.7841,5770.0438,5570.0438,105.0,95.0,0.0, 4077.9552,38990.3064,1.8934,1.75,5770.0438,0.934,2,0.1333,38.646567151
20,15,8,33,GREEDY,8549.7869,5918.4333,5745.9333,97.5,75.0,0.0, 4301.8134,40221.5334,1.7325,1.625,5918.4333,0.6922,0,0.0,6.8759737579999864
20,15,8,33,LOCALSEARCH-LB,7695.5176,6190.2738,6017.7738,97.5,75.0,0.0, 4648.7278,42124.4166,1.7576,1.625,6190.2738,0.8044,0,0.0,23.976851990999876
20,15,8,33,LOCALSEARCH-HC,7695.5176,6190.2738,6017.7738,97.5,75.0,0.0, 4648.7278,42124.4166,1.7576,1.625,6190.2738,0.8044,0,0.0,10.678119860000038
20,15,8,33,LOCALSEARCH-BFSOPT,7695.5176,6348.022,6158.022,105.0,85.0,0.0, 4718.5556,43106.1542,1.8008,1.75,6348.022,0.8249,2,0.1333,37.93579192499965
20,15,8,34,GREEDY,9354.815,6245.0363,6095.0363,75.0,75.0,0.0, 4337.409,42665.2544,1.7007,1.25,6245.0363,0.6676,0,0.0,6.804317307000019
20,15,8,34,LOCALSEARCH-LB,7194.9042,6711.191,6551.191,75.0,85.0,0.0, 4586.0249,45858.337,1.7491,1.25,6711.191,0.9328,2,0.1333,52.861643506999826
20,15,8,34,LOCALSEARCH-HC,7489.6062,6809.744,6649.744,75.0,85.0,0.0, 4876.1333,46548.2077,1.7704,1.25,6809.744,0.9092,2,0.1333,17.741856232999965
20,15,8,34,LOCALSEARCH-BFSOPT,7021.0711,6759.924,6582.424,82.5,95.0,0.0, 4815.5402,46076.9678,1.7699,1.375,6759.924,0.9628,4,0.2667,85.02848300999995
20,15,8,35,GREEDY,9386.2689,5956.844,5739.344,142.5,75.0,-0.0, 4133.6807,40175.408,2.2489,2.375,5956.844,0.6346,0,0.0,6.860638885000014
20,15,8,35,LOCALSEARCH-LB,7355.6031,6465.5052,6225.926,135.0,95.0,9.5792, 4404.9667,43581.4823,2.3045,2.25,6455.926,0.8777,4,0.2667,41.64847412200015
20,15,8,35,LOCALSEARCH-HC,7355.6031,6465.5052,6225.926,135.0,95.0,9.5792, 4404.9667,43581.4823,2.3045,2.25,6455.926,0.8777,4,0.2667,14.378357800999993
20,15,8,35,LOCALSEARCH-BFSOPT,7142.9721,6620.2243,6342.9664,142.5,110.0,24.7579, 4487.4836,44400.7648,2.3305,2.375,6595.4664,0.9234,5,0.3333,89.7476154320002
20,15,8,36,GREEDY,8691.3195,5569.6174,5389.6174,105.0,75.0,-0.0, 3996.351,37727.3215,1.9425,1.75,5569.6174,0.6408,0,0.0,6.800014812000001
20,15,8,36,LOCALSEARCH-LB,6780.6432,6029.2511,5846.2663,97.5,85.0,0.4848, 4370.2597,40923.8642,1.9876,1.625,6028.7663,0.8891,2,0.1333,35.21677015599994
20,15,8,36,LOCALSEARCH-HC,6780.6432,6418.7814,5688.2248,105.0,95.0,530.5566, 4608.2043,39817.5734,1.985,1.75,5888.2248,0.8684,4,0.2667,14.417804464000028
20,15,8,36,LOCALSEARCH-BFSOPT,7576.7708,6544.1366,6312.2894,97.5,95.0,39.3473, 4473.3178,44186.0256,2.046,1.625,6504.7894,0.8585,4,0.2667,33.456853408999905
20,15,8,37,GREEDY,7697.9082,4960.954,4810.954,75.0,75.0,0.0, 3498.673,33676.6782,1.5225,1.25,4960.954,0.6445,0,0.0,6.711143462000024
20,15,8,37,LOCALSEARCH-LB,5916.8927,5448.1798,5293.1798,75.0,80.0,0.0, 3908.8368,37052.2586,1.6196,1.25,5448.1798,0.9208,1,0.0667,24.787903615999994
20,15,8,37,LOCALSEARCH-HC,6427.0446,5229.7067,5077.2067,67.5,85.0,0.0, 3786.3402,35540.4469,1.584,1.125,5229.7067,0.8137,2,0.1333,11.287300587000004
20,15,8,37,LOCALSEARCH-BFSOPT,5916.8927,5522.7754,5362.7754,75.0,85.0,-0.0, 3948.6211,37539.4275,1.6429,1.25,5522.7754,0.9334,2,0.1333,17.35872937799968
20,15,8,38,GREEDY,8773.6461,5876.4573,5658.9573,142.5,75.0,0.0, 4206.9002,39612.7008,2.4416,2.375,5876.4573,0.6698,0,0.0,6.93356509299997
20,15,8,38,LOCALSEARCH-LB,6860.9304,6010.6309,5795.6309,135.0,80.0,0.0, 4432.5828,40569.4161,2.4542,2.25,6010.6309,0.8761,1,0.0667,38.28371261799998
20,15,8,38,LOCALSEARCH-HC,8082.9717,6034.9084,5809.9084,150.0,75.0,-0.0, 4291.4075,40669.3587,2.4556,2.5,6034.9084,0.7466,0,0.0,11.344896858000084
20,15,8,38,LOCALSEARCH-BFSOPT,6969.3761,6479.6308,6241.9723,142.5,90.0,5.1585, 4682.7161,43693.8064,2.5925,2.375,6474.4723,0.929,3,0.2,88.70290311899998
20,15,8,39,GREEDY,10484.7849,7325.6396,7115.6396,135.0,75.0,0.0, 5314.0761,49809.477,2.3363,2.25,7325.6396,0.6987,0,0.0,6.9031734310000274
20,15,8,39,LOCALSEARCH-LB,7971.8485,7699.0992,7459.0992,150.0,90.0,-0.0, 5626.7167,52213.6946,2.4334,2.5,7699.0992,0.9658,3,0.2,54.40220556999998
20,15,8,39,LOCALSEARCH-HC,8228.5718,7848.5387,7626.0387,142.5,80.0,0.0, 5629.0038,53382.2707,2.3834,2.375,7848.5387,0.9538,1,0.0667,19.65572750299998
20,15,8,39,LOCALSEARCH-BFSOPT,8205.2506,7740.4058,7512.9058,142.5,85.0,-0.0, 5535.2847,52590.3404,2.3729,2.375,7740.4058,0.9433,2,0.1333,42.30251591100023
20,15,8,40,GREEDY,9606.8264,6732.2451,6507.2451,150.0,75.0,0.0, 4796.9289,45550.7158,2.4482,2.5,6732.2451,0.7008,0,0.0,6.945793351999953
20,15,8,40,LOCALSEARCH-LB,7809.1911,6963.8384,6733.8384,150.0,80.0,0.0, 5082.4471,47136.8691,2.4713,2.5,6963.8384,0.8917,1,0.0667,67.33184569499986
20,15,8,40,LOCALSEARCH-HC,7809.1911,6979.829,6749.829,150.0,80.0,-0.0, 5271.7388,47248.8033,2.4706,2.5,6979.829,0.8938,1,0.0667,21.159911065000074
20,15,8,40,LOCALSEARCH-BFSOPT,8136.9181,7479.9952,7155.0363,150.0,100.0,74.9589, 5391.7102,50085.2542,2.5208,2.5,7405.0363,0.9101,5,0.3333,37.95197317500015
20,15,8,41,GREEDY,9067.0913,5962.9062,5790.4062,97.5,75.0,-0.0, 4388.5593,40532.8437,1.974,1.625,5962.9062,0.6576,0,0.0,6.845218227999965
20,15,8,41,LOCALSEARCH-LB,6482.1644,6057.6727,5880.1727,97.5,80.0,0.0, 4439.1014,41161.2088,1.9956,1.625,6057.6727,0.9345,1,0.0667,34.189844213000015
20,15,8,41,LOCALSEARCH-HC,6503.6617,6096.7086,5916.7086,105.0,75.0,0.0, 4564.2376,41416.9599,1.9857,1.75,6096.7086,0.9374,0,0.0,12.71039105500006
20,15,8,41,LOCALSEARCH-BFSOPT,6482.1644,6057.6727,5880.1727,97.5,80.0,0.0, 4439.1014,41161.2088,1.9956,1.625,6057.6727,0.9345,1,0.0667,20.97808924200035
20,15,8,42,GREEDY,8938.3981,6113.9653,5926.4653,112.5,75.0,0.0, 4292.5981,41485.257,1.9661,1.875,6113.9653,0.684,0,0.0,6.81170686300004
20,15,8,42,LOCALSEARCH-LB,6945.1852,6707.313,6499.813,112.5,95.0,0.0, 4744.3118,45498.6912,2.0317,1.875,6707.313,0.9658,4,0.2667,72.33585914599985
20,15,8,42,LOCALSEARCH-HC,6945.1852,6707.313,6499.813,112.5,95.0,0.0, 4744.3118,45498.6912,2.0317,1.875,6707.313,0.9658,4,0.2667,20.44024583099997
20,15,8,42,LOCALSEARCH-BFSOPT,7372.5011,6964.9732,6767.4732,112.5,85.0,0.0, 4987.4139,47372.3125,2.0485,1.875,6964.9732,0.9447,2,0.1333,19.074395923999873
20,15,8,43,GREEDY,8282.672,5674.8324,5509.8324,90.0,75.0,-0.0, 3856.3906,38568.8265,1.8607,1.5,5674.8324,0.6851,0,0.0,6.797980014000018
20,15,8,43,LOCALSEARCH-LB,6797.024,6174.2107,5996.7107,97.5,80.0,-0.0, 4122.7258,41976.975,1.9292,1.625,6174.2107,0.9084,1,0.0667,20.44312995700011
20,15,8,43,LOCALSEARCH-HC,6797.024,6174.2107,5996.7107,97.5,80.0,-0.0, 4122.7258,41976.975,1.9292,1.625,6174.2107,0.9084,1,0.0667,10.820977246999973
20,15,8,43,LOCALSEARCH-BFSOPT,6444.2491,5870.5563,5705.5563,90.0,75.0,-0.0, 4179.0584,39938.8939,1.8787,1.5,5870.5563,0.911,0,0.0,40.42411118400014
20,15,8,44,GREEDY,8725.0236,5878.1596,5660.6596,142.5,75.0,0.0, 4205.4858,39624.6174,2.3854,2.375,5878.1596,0.6737,0,0.0,6.841031166999983
20,15,8,44,LOCALSEARCH-LB,6838.6146,6521.481,6176.8089,142.5,85.0,117.172, 4610.8032,43237.6625,2.4415,2.375,6404.3089,0.9365,2,0.1333,47.48698100999991
20,15,8,44,LOCALSEARCH-HC,6858.6146,6316.2946,6093.7946,142.5,80.0,0.0, 4439.1578,42656.5625,2.4338,2.375,6316.2946,0.9209,1,0.0667,12.889565360999995
20,15,8,44,LOCALSEARCH-BFSOPT,6858.6146,6408.8063,6174.7421,135.0,85.0,14.0641, 4484.4973,43223.1948,2.4328,2.25,6394.7421,0.9324,2,0.1333,37.39198546300031
20,15,8,45,GREEDY,9903.2042,6694.754,6462.254,157.5,75.0,0.0, 4870.822,45235.7777,2.6992,2.625,6694.754,0.676,0,0.0,6.9281984390000275
20,15,8,45,LOCALSEARCH-LB,8065.4412,7313.0362,7054.4868,157.5,95.0,6.0493, 5195.2392,49381.4079,2.785,2.625,7306.9868,0.906,4,0.2667,66.97415352500002
20,15,8,45,LOCALSEARCH-HC,8110.5044,7295.4907,7055.4907,165.0,75.0,0.0, 5366.2275,49388.4352,2.754,2.75,7295.4907,0.8995,0,0.0,18.311489376000054
20,15,8,45,LOCALSEARCH-BFSOPT,8076.2206,7754.819,7434.0751,180.0,105.0,35.7439, 5874.3787,52038.5257,2.8918,3.0,7719.0751,0.9558,6,0.4,56.85951479999994
20,15,8,46,GREEDY,8266.0151,5533.674,5383.674,75.0,75.0,-0.0, 4099.0136,37685.7179,1.6208,1.25,5533.674,0.6694,0,0.0,6.809142620999978
20,15,8,46,LOCALSEARCH-LB,7276.8424,6299.9501,6049.9136,75.0,90.0,85.0365, 4890.7626,42349.3954,1.7094,1.25,6214.9136,0.8541,2,0.1333,33.01578008699994
20,15,8,46,LOCALSEARCH-HC,7276.8424,6299.9501,6049.9136,75.0,90.0,85.0365, 4890.7626,42349.3954,1.7094,1.25,6214.9136,0.8541,2,0.1333,12.747525133999943
20,15,8,46,LOCALSEARCH-BFSOPT,7276.8424,6728.0532,6465.5167,82.5,95.0,85.0365, 4928.5532,45258.6172,1.7556,1.375,6643.0167,0.9129,3,0.2,33.13581192299989
20,15,8,47,GREEDY,8896.8594,6010.0473,5830.0473,105.0,75.0,-0.0, 4412.6726,40810.3308,2.01,1.75,6010.0473,0.6755,0,0.0,6.848196455999982
20,15,8,47,LOCALSEARCH-LB,6774.987,6319.8257,6117.3257,112.5,90.0,-0.0, 4693.5578,42821.2799,2.0366,1.875,6319.8257,0.9328,3,0.2,30.34216889299978
20,15,8,47,LOCALSEARCH-HC,6774.987,6319.8257,6117.3257,112.5,90.0,-0.0, 4693.5578,42821.2799,2.0366,1.875,6319.8257,0.9328,3,0.2,13.418829047000031
20,15,8,47,LOCALSEARCH-BFSOPT,6834.987,6164.0076,5971.5076,112.5,80.0,-0.0, 4494.7848,41800.5535,2.023,1.875,6164.0076,0.9018,1,0.0667,36.099762012000156
20,15,8,48,GREEDY,10768.0678,6493.4717,6260.9717,157.5,75.0,0.0, 4690.6351,43826.802,2.4835,2.625,6493.4717,0.603,0,0.0,6.957551472999967
20,15,8,48,LOCALSEARCH-LB,7133.4076,6712.8575,6462.8575,165.0,85.0,0.0, 4924.2758,45240.0026,2.5021,2.75,6712.8575,0.941,2,0.1333,95.38743195400002
20,15,8,48,LOCALSEARCH-HC,7622.0592,7390.6012,7123.1012,172.5,95.0,0.0, 5488.9441,49861.7085,2.6415,2.875,7390.6012,0.9696,4,0.2667,26.08864685200001
20,15,8,48,LOCALSEARCH-BFSOPT,8216.8928,7772.8728,7485.1782,180.0,100.0,7.6946, 5797.4279,52396.2472,2.7179,3.0,7765.1782,0.945,5,0.3333,123.60561935299984
20,15,8,49,GREEDY,7484.4225,5356.561,5146.561,135.0,75.0,0.0, 3706.8114,36025.9269,2.3315,2.25,5356.561,0.7157,0,0.0,6.84143732299998
20,15,8,49,LOCALSEARCH-LB,6758.787,6230.2972,5998.4303,135.0,80.0,16.867, 4442.6952,41989.0119,2.4101,2.25,6213.4303,0.9193,1,0.0667,39.085660542999904
20,15,8,49,LOCALSEARCH-HC,6814.2936,5869.5349,5654.5349,135.0,80.0,0.0, 4266.0866,39581.7442,2.408,2.25,5869.5349,0.8614,1,0.0667,15.318106561000036
20,15,8,49,LOCALSEARCH-BFSOPT,6877.0934,6389.5768,6135.6731,150.0,85.0,18.9037, 4560.7141,42949.7116,2.4555,2.5,6370.6731,0.9264,2,0.1333,29.534999084000447
20,15,8,50,GREEDY,9650.1081,6195.8328,5985.8328,135.0,75.0,0.0, 4525.2457,41900.8299,2.3031,2.25,6195.8328,0.642,0,0.0,6.87252153899999
20,15,8,50,LOCALSEARCH-LB,7437.4923,6701.9618,6479.4618,142.5,80.0,0.0, 4845.6228,45356.2326,2.3533,2.375,6701.9618,0.9011,1,0.0667,72.03662448499972
20,15,8,50,LOCALSEARCH-HC,7668.4611,6781.5285,6554.0285,142.5,85.0,0.0, 4837.6167,45878.1996,2.4133,2.375,6781.5285,0.8843,2,0.1333,13.493472912000016
20,15,8,50,LOCALSEARCH-BFSOPT,7437.4923,6913.3167,6653.8544,142.5,100.0,16.9623, 4957.0121,46576.9805,2.4054,2.375,6896.3544,0.9272,3,0.2,31.21758151300037
20,15,10,1,GREEDY,6653.2002,4021.2845,3895.2845,66.0,60.0,-0.0, 3352.1736,27266.9916,1.4462,1.1,4021.2845,0.6044,0,0.0,8.663228687
20,15,10,1,LOCALSEARCH-LB,5272.7164,4581.0301,4435.0301,78.0,68.0,-0.0, 3847.2607,31045.2105,1.5128,1.3,4581.0301,0.8688,2,0.1333,37.088408104
20,15,10,1,LOCALSEARCH-HC,5309.4019,4725.0353,4436.2765,78.0,68.0,142.7588, 3821.3408,31053.9356,1.4963,1.3,4582.2765,0.863,2,0.1333,14.92664384
20,15,10,1,LOCALSEARCH-BFSOPT,5309.4019,5030.224,4582.4434,72.0,96.0,279.7806, 4159.9866,32077.1041,1.6528,1.2,4750.4434,0.8947,9,0.6,83.49459811400001
20,15,10,2,GREEDY,8443.7069,4815.0462,4647.0462,108.0,60.0,0.0, 3910.7168,32529.3232,1.7675,1.8,4815.0462,0.5703,0,0.0,8.780204669
20,15,10,2,LOCALSEARCH-LB,5799.3213,5023.2569,4863.2569,96.0,64.0,0.0, 4129.4349,34042.7985,1.7884,1.6,5023.2569,0.8662,1,0.0667,52.04893860399999
20,15,10,2,LOCALSEARCH-HC,5799.3213,5023.2569,4863.2569,96.0,64.0,0.0, 4129.4349,34042.7985,1.7884,1.6,5023.2569,0.8662,1,0.0667,16.575866119999997
20,15,10,2,LOCALSEARCH-BFSOPT,6044.8207,5657.2515,5333.2711,108.0,84.0,131.9804, 4474.8536,37332.8975,1.8418,1.8,5525.2711,0.9141,5,0.3333,199.835974148
20,15,10,3,GREEDY,6995.9674,4050.0674,3912.0674,78.0,60.0,0.0, 3174.1895,27384.4715,1.6568,1.3,4050.0674,0.5789,0,0.0,8.532835278
20,15,10,3,LOCALSEARCH-LB,6482.5553,5521.3541,4922.2365,78.0,80.0,441.1176, 4155.0473,34455.6554,1.7514,1.3,5080.2365,0.7837,5,0.3333,38.98980850200002
20,15,10,3,LOCALSEARCH-HC,6482.5553,5521.3541,4922.2365,78.0,80.0,441.1176, 4155.0473,34455.6554,1.7514,1.3,5080.2365,0.7837,5,0.3333,16.140064283
20,15,10,3,LOCALSEARCH-BFSOPT,6482.5553,4929.5158,4305.2497,72.0,76.0,476.266, 3760.4885,30136.7481,1.6934,1.2,4453.2497,0.687,4,0.2667,32.113612208000006
20,15,10,4,GREEDY,7045.6092,4434.8501,4296.8501,78.0,60.0,0.0, 3708.4574,30077.9508,1.6001,1.3,4434.8501,0.6294,0,0.0,8.646198452
20,15,10,4,LOCALSEARCH-LB,5311.172,4919.6916,4682.3033,90.0,76.0,71.3884, 3982.9154,32776.123,1.6458,1.5,4848.3033,0.9128,4,0.2667,42.159351052999995
20,15,10,4,LOCALSEARCH-HC,5975.0343,5093.6004,4937.6004,84.0,72.0,0.0, 4155.0942,34563.2026,1.667,1.4,5093.6004,0.8525,3,0.2,16.777617687999992
20,15,10,4,LOCALSEARCH-BFSOPT,5802.9845,4749.4418,4479.4867,84.0,76.0,109.9551, 3861.9455,31356.4066,1.6303,1.4,4639.4867,0.7995,4,0.2667,46.00566423499998
20,15,10,5,GREEDY,6980.346,3948.9416,3804.9416,84.0,60.0,0.0, 3219.9067,26634.5909,1.5303,1.4,3948.9416,0.5657,0,0.0,8.586867570000003
20,15,10,5,LOCALSEARCH-LB,4887.4476,4346.0553,4196.0553,78.0,72.0,-0.0, 3484.6492,29372.3874,1.6216,1.3,4346.0553,0.8892,2,0.1333,52.05211697599998
20,15,10,5,LOCALSEARCH-HC,5196.1279,4343.6781,4185.6781,90.0,68.0,0.0, 3502.2084,29299.7466,1.6153,1.5,4343.6781,0.8359,2,0.1333,16.549810586999996
20,15,10,5,LOCALSEARCH-BFSOPT,5196.1279,4622.4537,4326.3675,84.0,76.0,136.0862, 3686.7254,30284.5725,1.5887,1.4,4486.3675,0.8634,4,0.2667,62.05889692300002
20,15,10,6,GREEDY,9111.67,4879.7309,4723.7309,96.0,60.0,0.0, 4030.962,33066.1166,1.8937,1.6,4879.7309,0.5355,0,0.0,8.685739511000001
20,15,10,6,LOCALSEARCH-LB,6375.9706,5710.9174,5283.0382,108.0,76.0,243.8792, 4696.5044,36981.2677,1.966,1.8,5467.0382,0.8574,4,0.2667,80.651256529
20,15,10,6,LOCALSEARCH-HC,6740.7579,5860.9845,5455.5824,114.0,80.0,211.4021, 4743.5554,38189.0769,1.9918,1.9,5649.5824,0.8381,5,0.3333,22.112104652
20,15,10,6,LOCALSEARCH-BFSOPT,6632.3093,5082.2627,4914.2627,96.0,72.0,0.0, 4384.7388,34399.8391,1.919,1.6,5082.2627,0.7663,2,0.1333,238.93389069900007
20,15,10,7,GREEDY,7393.6124,4432.8226,4282.8226,90.0,60.0,-0.0, 3650.5759,29979.7579,1.554,1.5,4432.8226,0.5995,0,0.0,8.621936951000002
20,15,10,7,LOCALSEARCH-LB,5178.3289,4668.3057,4500.3057,96.0,72.0,0.0, 3810.2314,31502.1402,1.6172,1.6,4668.3057,0.9015,3,0.2,50.19661911400004
20,15,10,7,LOCALSEARCH-HC,5573.8581,4693.1358,4434.5147,78.0,64.0,116.6211, 3824.4939,31041.6029,1.5689,1.3,4576.5147,0.8211,1,0.0667,16.230650209000004
20,15,10,7,LOCALSEARCH-BFSOPT,5168.5897,4866.1804,4642.9605,84.0,84.0,55.2199, 3961.5402,32500.7236,1.6031,1.4,4810.9605,0.9308,6,0.4,177.61650122699996
